,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,"('Don McLean', 'American Pie')","('Van Morrison', 'Brown Eyed Girl')","('Stealers Wheel', 'Stuck In The Middle With You')","('a-ha', 'Take On Me')",0.9854014598540146,0.9671532846715328,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9671532846715328,0.9854014598540146,0.9854014598540146,0.9671532846715328,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9671532846715328,0.9854014598540146,0.9854014598540146,0.42984590429845904,0.9671532846715328,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9671532846715328,0.42984590429845904,0.9671532846715328,0.42984590429845904,0.9854014598540146,0.9854014598540146
1,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'After The Storm')",0.9781021897810219,0.9781021897810219,0.9817518248175182,0.7817518248175183,0.9781021897810219,0.9781021897810219,0.9817518248175182,0.9781021897810219,0.9781021897810219,0.7817518248175183,0.9781021897810219,0.9817518248175182,0.7817518248175183,0.9781021897810219,0.9817518248175182,0.7817518248175183,0.8114355231143553,0.8114355231143553,0.9781021897810219,0.8150851581508516,0.778102189781022,0.6484184914841848,0.9781021897810219,0.8150851581508516,0.778102189781022,0.6484184914841848,0.7817518248175183,0.7817518248175183
2,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'Roll Away Your Stone')",0.9781021897810219,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9781021897810219,0.9817518248175182,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.8114355231143553,0.8114355231143553,0.9781021897810219,0.8150851581508516,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.8150851581508516,0.9781021897810219,0.6520681265206812,0.9817518248175182,0.7854014598540147
3,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'Thistle & Weeds')",0.9781021897810219,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9781021897810219,0.9817518248175182,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.8114355231143553,0.8114355231143553,0.9781021897810219,0.8150851581508516,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.8150851581508516,0.9781021897810219,0.6520681265206812,0.9817518248175182,0.7854014598540147
4,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'After The Storm')","('Mumford & Sons', 'Roll Away Your Stone')",0.9781021897810219,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9781021897810219,0.7817518248175183,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.8114355231143553,0.8114355231143553,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.9817518248175182,0.7854014598540147
5,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'After The Storm')","('Mumford & Sons', 'Thistle & Weeds')",0.9781021897810219,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9781021897810219,0.7817518248175183,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.8114355231143553,0.8114355231143553,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.9817518248175182,0.7854014598540147
6,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'The Cave')","('Mumford & Sons', 'Roll Away Your Stone')","('Mumford & Sons', 'Thistle & Weeds')",0.9781021897810219,0.9781021897810219,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9781021897810219,0.7854014598540147,0.9781021897810219,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.9854014598540146,0.9854014598540146,0.8114355231143553,0.8114355231143553,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.6520681265206812,0.9854014598540146,0.9854014598540146
7,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'After The Storm')","('Mumford & Sons', 'Roll Away Your Stone')",0.9781021897810219,0.9817518248175182,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9817518248175182,0.7817518248175183,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9817518248175182,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.8150851581508516,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.7817518248175183,0.7817518248175183,0.9817518248175182,0.7854014598540147,0.9817518248175182,0.7854014598540147
8,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'After The Storm')","('Mumford & Sons', 'Thistle & Weeds')",0.9781021897810219,0.9817518248175182,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.9817518248175182,0.7817518248175183,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9817518248175182,0.9817518248175182,0.9854014598540146,0.9781021897810219,0.8150851581508516,0.778102189781022,0.6484184914841848,0.9781021897810219,0.6520681265206812,0.7817518248175183,0.7817518248175183,0.9817518248175182,0.7854014598540147,0.9817518248175182,0.7854014598540147
9,"('Mumford & Sons', 'Little Lion Man')","('Mumford & Sons', 'Winter Winds')","('Mumford & Sons', 'Roll Away Your Stone')","('Mumford & Sons', 'Thistle & Weeds')",0.9781021897810219,0.9817518248175182,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9817518248175182,0.7854014598540147,0.9781021897810219,0.9854014598540146,0.9854014598540146,0.9817518248175182,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.8150851581508516,0.9781021897810219,0.6520681265206812,0.9781021897810219,0.6520681265206812,0.9817518248175182,0.7854014598540147,0.9817518248175182,0.7854014598540147,0.9854014598540146,0.9854014598540146
